Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,Daily_Return,Volatility,Close_Scaled,MA20_Scaled
2023-10-18,1200.0,1202.0,1178.050049,1187.099976,1153.076294,2337078,1233.5949952,,-0.008767535245842395,0.013482510261360848,0.14952006278179342,0.2379216884797266
2023-10-19,1170.550049,1185.449951,1167.800049,1172.150024,1138.55481,3107691,1228.4849976,,-0.012593675597884046,0.01194698506059861,0.11832233798511949,0.2242535686925522
2023-10-20,1170.0,1176.0,1148.400024,1170.699951,1137.14624,2962470,1222.43749395,,-0.001237105293955043,0.01146136414201782,0.11529630964809989,0.20807782639835404
2023-10-23,1164.099976,1170.949951,1151.550049,1155.949951,1122.819092,1203959,1214.9674927,,-0.01259930009171073,0.008254031289249368,0.08451584689136737,0.1880972158604277
2023-10-25,1162.0,1165.900024,1136.5,1142.150024,1109.414673,1555285,1207.10249635,,-0.01193816997704944,0.008601749880575417,0.05571800695447715,0.1670600802974893
2023-10-26,1100.050049,1120.0,1098.150024,1115.449951,1083.479858,7099401,1198.7599914500001,,-0.023377027920107984,0.010791768948246846,0.0,0.14474571437718398
2023-10-27,1119.949951,1125.949951,1114.050049,1120.550049,1088.433716,1382498,1190.3549927,,0.0045722338285349995,0.008985989629785482,0.010642940782690236,0.12226419115180098
2023-10-30,1120.550049,1138.900024,1115.5,1126.900024,1094.601807,2255915,1185.2249939,,0.005666837465820418,0.010660776709918182,0.023894138680567334,0.1085425725532998
2023-10-31,1126.900024,1137.150024,1115.550049,1133.150024,1100.672607,1194765,1180.74249265,,0.005546188541034169,0.011357904802612569,0.03693670764528445,0.09655286750311376
2023-11-01,1130.949951,1138.0,1119.949951,1125.099976,1092.853271,1288497,1176.1874939000002,1218.45999514,-0.007104132576888245,0.0112701749791379,0.02013777865179911,0.08436924758410891
2023-11-02,1125.0,1130.0,1113.800049,1115.5,1095.209595,2493118,1171.7124939,1216.39299562,-0.008532553732807147,0.010949785965004104,0.00010444280545840456,0.07239960672799484
2023-11-03,1124.0,1136.0,1116.0,1133.099976,1112.489502,1108121,1168.0874939,1214.79099612,0.015777656656208006,0.012874658613508753,0.036832266926637214,0.0627035289395228
2023-11-06,1137.5,1144.800049,1134.349976,1142.150024,1121.374878,572330,1164.3499939,1213.6139966,0.007986981018169192,0.00854484637535096,0.05571800695447715,0.05270653839209816
2023-11-07,1142.0,1150.300049,1136.550049,1149.0,1128.10022,902481,1161.1674927,1212.61199708,0.005997439789923842,0.008593822256352033,0.07001261245634227,0.044194047579102946
2023-11-08,1151.75,1152.849976,1137.050049,1139.150024,1118.429443,806162,1156.7374939,1211.6049975600001,-0.008572651000870346,0.009649018029492619,0.04945757385141292,0.032344775036306395
2023-11-09,1140.0,1141.0,1117.199951,1123.949951,1103.505859,6042108,1151.35499265,1210.3889965800001,-0.01334334607361598,0.01091507746251299,0.017737893792015402,0.017947767914499924
2023-11-10,1122.0,1139.75,1121.5,1138.150024,1117.447632,706806,1148.32499385,1209.19199706,0.012634079468899717,0.011635169971834392,0.04737076281705832,0.009843187483113525
2023-11-13,1140.599976,1142.150024,1128.0,1131.349976,1110.77124,435537,1145.18749385,1207.87499756,-0.005974649964071932,0.01129519580686943,0.033180347616516226,0.0014510649834358347
2023-11-15,1145.0,1178.849976,1143.5,1173.75,1152.400146,2816201,1144.6449950499998,1207.31099854,0.037477372077126425,0.017145973485485105,0.12166118555662253,0.0
2023-11-16,1175.0,1214.949951,1167.400024,1207.199951,1185.241577,2294942,1145.1249938,1206.89399658,0.028498360809371626,0.01932180057338267,0.191464912402048,0.0012838910947232662
2023-11-17,1212.199951,1213.949951,1198.0,1202.75,1180.872559,1176628,1145.907495,1205.8139965799999,-0.003686175596937291,0.019837401224902435,0.18217870555290983,0.003376909716729326
2023-11-20,1204.900024,1222.5,1202.75,1211.800049,1189.758057,1077366,1147.88999625,1204.95899658,0.0075244639368114985,0.018667853042709563,0.20106444766756093,0.008679664567968981
2023-11-21,1219.949951,1221.150024,1200.400024,1204.5,1182.59082,1129326,1149.5799986999998,1204.06999756,-0.006024136577667316,0.017366188119894377,0.1858306248630308,0.01320004945566744
2023-11-22,1205.0,1218.0,1204.0,1215.400024,1193.29248,750622,1152.55250235,1202.99299804,0.009049418015774302,0.017330592736404464,0.20857691522096244,0.021150843005162123
2023-11-23,1215.0,1220.900024,1206.949951,1210.900024,1188.87439,651637,1155.99000235,1201.9519995,-0.0037024847055622256,0.01700962088535601,0.19918626556636587,0.03034539952871329
2023-11-24,1212.050049,1214.949951,1195.099976,1197.849976,1176.061646,884921,1160.1100036,1200.5319995,-0.010777147362580286,0.013342311974084411,0.17195328140110666,0.04136549680005208
2023-11-28,1195.099976,1209.0,1186.0,1202.400024,1180.528931,910795,1164.20250235,1199.25999998,0.0037985124107060564,0.00742282151549056,0.18144837177435091,0.05231203093225201
2023-11-29,1207.0,1234.599976,1206.650024,1221.699951,1199.477905,1898448,1168.9424986999998,1198.48599852,0.016051169839297996,0.009491382888600828,0.22172367240019186,0.06499047874650632
2023-11-30,1222.0,1228.300049,1208.699951,1220.949951,1198.741455,2978406,1173.33249505,1197.30799802,-0.0006138986904158372,0.009236097730913771,0.22015856412442592,0.0767327535329092
2023-12-01,1226.800049,1226.800049,1211.550049,1220.550049,1198.348877,1017856,1178.1049987,1195.71799802,-0.0003275334911743144,0.008740224055571845,0.21932404421816498,0.08949815122564475
2023-12-04,1238.0,1249.199951,1218.0,1223.900024,1201.637939,1581599,1183.5249999,1194.39999752,0.002744643697933258,0.008191361861940513,0.22631480901297785,0.10399546246669633
2023-12-05,1224.0,1226.25,1208.849976,1220.599976,1198.397827,1499843,1187.8999999,1193.3249975200001,-0.0026963378832322027,0.008102937531686241,0.21942823243267728,0.11569762531485273
2023-12-06,1223.0,1247.0,1218.650024,1225.199951,1202.914185,2637916,1192.0524962499999,1191.99599606,0.0037686179669400577,0.006161472630393253,0.2290275110204334,0.12680463983235457
2023-12-07,1226.0,1231.0,1220.099976,1223.25,1200.999756,1076885,1195.76499625,1190.35399654,-0.001591536955587114,0.006412662934026301,0.22495833175718216,0.13673476087779024
2023-12-08,1230.0,1237.949951,1217.25,1225.300049,1203.012451,2642571,1200.0724975,1188.8709985,0.001675903535663048,0.002365729046018247,0.2292363966313502,0.1482563794140499
2023-12-11,1231.0,1240.5,1225.300049,1233.300049,1210.866943,1558876,1205.5400024,1187.8909985,0.006529013041768117,0.003227534378973266,0.24593088490618786,0.16288075260556756
2023-12-12,1237.949951,1245.0,1218.650024,1226.150024,1203.846924,1114846,1209.9400024,1186.6409985,-0.005797474025722615,0.004233201881522086,0.23101013384027613,0.17464978495571293
2023-12-13,1226.0,1233.949951,1197.050049,1216.099976,1193.979736,3025706,1214.1775024,1186.3729980199998,-0.008196426051695016,0.005236882595792155,0.21003758277808116,0.1859841655429273
2023-12-14,1235.0,1269.800049,1230.150024,1264.699951,1241.695679,5287733,1218.72499995,1187.21099606,0.0399637989960786,0.01618275530866027,0.31145654687744617,0.19814772140159898
2023-12-15,1270.0,1324.800049,1262.5,1306.099976,1282.342651,5900381,1223.6700012,1189.00899656,0.03273505701274426,0.019183122336306882,0.39785057587000816,0.2113745122385895
2023-12-18,1305.0,1333.050049,1286.449951,1291.75,1268.253784,2671348,1228.1200012,1190.74399656,-0.010986889414045908,0.02036688946548098,0.36790488761048223,0.22327728359271415
2023-12-19,1300.0,1300.949951,1269.199951,1281.449951,1258.140991,1717860,1231.6024963,1192.26099606,-0.007973717050512863,0.02117589845730684,0.3464106317028879,0.2325921921134242
2023-12-20,1291.0,1314.0,1238.199951,1248.599976,1225.88855,2860865,1233.8074951,1192.8949951,-0.025635004296785113,0.02443524623737934,0.2778589413946104,0.23849007897915886
2023-12-21,1232.0,1258.550049,1226.0,1250.099976,1227.361328,3337533,1235.5424927,1193.64399414,0.001201345530059461,0.02420436774322896,0.2809891579461423,0.243130815997755
2023-12-22,1260.0,1280.900024,1242.5,1275.150024,1251.955688,2297352,1238.7549927,1194.5919946200002,0.020038435709881286,0.024376551205625156,0.33326387452365847,0.2517235470034014
2023-12-26,1275.0,1288.75,1260.550049,1282.0,1258.68103,1720830,1242.9624939,1195.5999951,0.0053718981069477145,0.019637479601764703,0.3475584800255236,0.2629776873979641
2023-12-27,1287.900024,1291.5,1267.25,1280.150024,1256.864746,1584695,1246.8499939,1197.22799558,-0.0014430390015600647,0.014267981778232583,0.34369792969543234,0.2733758949573257
2023-12-28,1285.0,1289.0,1270.550049,1285.949951,1262.559204,2284964,1250.0624939,1199.06499508,0.004530661946853254,0.01398212507007957,0.35580128135748446,0.28196862596297123
2023-12-29,1285.949951,1291.949951,1268.099976,1272.650024,1249.501221,1187193,1252.64749755,1200.82599604,-0.01034249193730874,0.014218171782585333,0.32804684693777153,0.28888294223162925
2024-01-01,1273.0,1303.800049,1265.25,1297.150024,1273.555542,1776828,1256.4774963,1202.816997,0.019251168457919965,0.010947479764657722,0.37917371727946314,0.2991273465929396
2024-01-02,1298.0,1299.099976,1272.849976,1278.099976,1254.851929,1615064,1259.1874939,1204.636997,-0.014686079210217917,0.013369834067201576,0.33941986690807546,0.30637599418912487
2024-01-03,1265.0,1274.0,1240.0,1244.199951,1221.568604,2231707,1260.36749265,1206.07799554,-0.026523766244089142,0.015094308087986456,0.26867692067317384,0.30953223133955277
2024-01-04,1250.099976,1254.699951,1231.699951,1247.5,1224.808594,3355191,1261.4824951,1207.61399652,0.002652346190294974,0.014863964202210289,0.2755634993402851,0.31251461768149413
2024-01-05,1254.900024,1271.849976,1245.550049,1248.300049,1225.594116,1756868,1262.73499755,1209.46099848,0.0006413218436873702,0.01493960567976918,0.2772330504215095,0.3158647862843771
2024-01-08,1250.199951,1254.25,1221.400024,1228.949951,1206.595947,1320667,1262.91749265,1211.19699702,-0.015501159369096462,0.01506372532291667,0.23685305239926358,0.316352920542478
2024-01-09,1240.550049,1251.199951,1232.599976,1235.650024,1213.174194,994439,1263.0349914,1213.60099848,0.005451868072046562,0.01554277074867464,0.25083483866664613,0.31666720385835356
2024-01-10,1236.5,1246.449951,1228.300049,1240.900024,1218.328735,808638,1263.7724914,1216.00799798,0.004248775865357768,0.012527815164959485,0.26179059659700865,0.31863985416704255
2024-01-11,1240.900024,1261.800049,1240.900024,1249.400024,1226.674072,930492,1265.4374938,1218.45799798,0.006849866899510948,0.012751825642953414,0.2795284903890236,0.32309336941901323
2024-01-12,1271.800049,1311.75,1267.0,1308.050049,1284.257324,5023455,1267.6049987,1221.95599848,0.046942551523434295,0.019018792027988795,0.4019200097242055,0.3288909683479213
2024-01-15,1335.0,1401.5,1333.849976,1337.650024,1313.318848,6012767,1269.1825011,1226.2069994400001,0.022629084431921465,0.019687549628236156,0.46368956417083007,0.33311044034292925
2024-01-16,1330.099976,1332.199951,1310.5,1320.400024,1296.382568,1883106,1270.6150023,1230.3049999200002,-0.012895749777970367,0.02137339288113199,0.4276920738282106,0.33694206601666155
2024-01-17,1306.0,1334.5,1305.25,1326.75,1302.617065,2313059,1272.8800047500001,1234.1780004,0.004809130479082713,0.018840857859997916,0.44094327381289844,0.343000449450118
2024-01-18,1326.699951,1369.5,1306.0,1355.150024,1330.500488,4533782,1278.2075071499999,1238.4380004,0.02140570868664038,0.019001244051989403,0.5002087572720382,0.35725034674354417
2024-01-19,1373.900024,1397.849976,1355.0,1389.900024,1364.618408,4463826,1285.19750955,1243.25600088,0.025642917304040225,0.018999487708986088,0.5727254407158657,0.3759470659192705
2024-01-23,1396.5,1416.300049,1356.75,1366.650024,1341.791382,2683661,1289.77250955,1247.80600088,-0.016727821856631575,0.022718003858661785,0.5242070841671178,0.38818418478334227
2024-01-24,1372.949951,1410.5,1365.550049,1407.949951,1382.340088,2008135,1296.0700071,1253.48600088,0.030219826784271264,0.019170167983268285,0.6103922275487634,0.40502860578127686
2024-01-25,1348.0,1356.349976,1312.050049,1322.050049,1298.002686,8424862,1298.16500835,1257.1640013800002,-0.06101062181861616,0.03217163924917068,0.4311353642051716,0.4106322733914691
2024-01-29,1338.0,1338.0,1311.0,1314.349976,1290.442627,2495791,1299.5850096,1260.82400138,-0.005824343038922208,0.0318534485082275,0.4150667669034349,0.4144304644479453
2024-01-30,1323.949951,1340.949951,1315.0,1317.849976,1293.878906,2293154,1301.8450072,1263.7060009,0.0026629132756952334,0.03180735683458511,0.42237060552367645,0.420475461008321
2024-01-31,1318.099976,1336.0,1312.300049,1333.650024,1309.391602,1798462,1303.6700071999999,1266.2350023600002,0.01198926151515134,0.030912102885522565,0.45534232003341124,0.4253569346535513
2024-02-01,1330.0,1336.349976,1309.75,1312.5,1288.626343,2286420,1305.3900084000002,1268.4300023600001,-0.01585875126111802,0.02865460189970456,0.4112062165733432,0.429957559600163
2024-02-02,1323.5,1354.0,1323.050049,1338.099976,1313.76062,1838847,1310.0850096499998,1270.9560009,0.019504743619047638,0.030011928706191175,0.46462852896936013,0.44251565541725846
2024-02-05,1345.800049,1353.099976,1328.0,1332.75,1308.507935,953919,1314.34750965,1273.5210009,-0.0039981885479085655,0.026333432500279228,0.4534641400190269,0.4539169055064618
2024-02-06,1330.0,1362.400024,1328.099976,1351.050049,1326.475098,2713529,1319.48500965,1276.2340014000001,0.013731044081785715,0.012588158988968912,0.49165288420145936,0.4676585881652966
2024-02-07,1351.5,1358.699951,1314.050049,1318.0,1294.026245,2004588,1323.9375120999998,1278.37600092,-0.024462490508373458,0.016247511788920352,0.4226836772622944,0.479568053022831
2024-02-08,1326.0,1329.650024,1302.0,1309.25,1285.435425,2308756,1327.6175109,1280.6040014,-0.006638846737481052,0.01642151291139435,0.40442408071169034,0.48941124050594453
2024-02-09,1317.0,1321.449951,1305.949951,1311.050049,1287.202759,1085349,1331.1250121500002,1282.7770019,0.0013748703456177847,0.015506247601323972,0.40818044282726973,0.49879303497854144
2024-02-12,1318.400024,1331.0,1311.099976,1318.800049,1294.811768,1149683,1334.5950134,1284.71900386,0.0059112922545643265,0.01449185458233734,0.42435322834351874,0.5080745251981535
2024-02-13,1321.949951,1334.800049,1300.0,1328.449951,1304.286133,1127361,1335.6150085000002,1286.86900386,0.007317183531587945,0.012455597665254475,0.444490750317561,0.5108027877729016
2024-02-14,1310.0,1319.949951,1282.650024,1292.900024,1269.382813,3426103,1333.3775085,1288.31600336,-0.02676045640503022,0.01587961816396457,0.3703047703834552,0.5048179673448443
2024-02-15,1304.699951,1308.0,1291.550049,1300.349976,1276.697266,1703763,1332.3750061,1289.8450024,0.0057622026929438075,0.014613549243910428,0.38585141242246834,0.5021364938955948
2024-02-16,1305.099976,1309.199951,1298.0,1302.550049,1278.8573,1994659,1331.16500855,1291.48400386,0.001691908363598893,0.012029546159611547,0.3904425490352543,0.4989000165525157
2024-02-19,1302.949951,1318.0,1287.449951,1310.0,1286.171753,1496111,1328.90750735,1293.18000484,0.005719512279562355,0.012077027689051988,0.40598918898745673,0.49286169731313123
2024-02-20,1310.0,1323.650024,1302.0,1320.550049,1296.529907,2113200,1325.4400086,1295.12600582,0.008053472519083948,0.012448454356183082,0.42800514765363973,0.4835869007306681
2024-02-21,1320.0,1325.0,1292.199951,1296.599976,1273.015503,1769508,1321.9375062000001,1296.55200436,-0.01813643717490032,0.014106908400923986,0.37802587104363816,0.4742184770824722
2024-02-22,1307.0,1330.5,1299.349976,1328.099976,1303.942505,2201424,1317.9450074499998,1298.4480029,0.02429430864033888,0.017169968309836144,0.4437604186258124,0.4635394209582291
2024-02-23,1338.900024,1342.550049,1316.300049,1322.25,1298.198975,1660506,1317.955005,1300.37000242,-0.004404770804694258,0.012888891976260565,0.4315526241583023,0.46356616220581426
2024-02-26,1322.25,1324.900024,1295.0,1298.25,1274.635498,1196507,1317.1500062,1302.0130029,-0.018150879183210455,0.01510137783948563,0.38146915933378844,0.46141296745148974
2024-02-27,1295.0,1305.050049,1283.699951,1296.050049,1272.475586,1488661,1316.0600098500001,1302.6400048599999,-0.001694551126516508,0.01508739927868242,0.37687827731194856,0.4584974669276969
2024-02-28,1302.0,1306.050049,1271.0,1285.849976,1262.46106,1289779,1313.67000745,1302.2350048600001,-0.007870122768692589,0.015010275190554851,0.3555926524243245,0.4521047361180317
2024-02-29,1280.0,1285.199951,1264.25,1273.849976,1250.679321,2251498,1311.73750625,1301.87700438,-0.009332348426314363,0.014387163525975353,0.33055092001206754,0.44693572040451013
2024-03-01,1287.0,1287.0,1268.0,1271.800049,1248.666626,1560034,1308.4225099,1301.68400634,-0.001609237381655415,0.013186135467522033,0.3262731097288456,0.4380688342036545
2024-03-04,1275.599976,1285.5,1270.099976,1280.050049,1256.766602,1843831,1305.7875123499998,1302.3130078000002,0.006486868754634001,0.0076846577936650505,0.34348930076227235,0.43102079524717585
2024-03-05,1274.900024,1279.900024,1259.099976,1272.5,1249.353882,1420379,1301.8600099,1302.7610082800002,-0.0058982451552563875,0.007678819572096015,0.3277337751991536,0.4205155899314206
2024-03-06,1267.5,1274.349976,1250.099976,1271.0,1247.881104,2064350,1299.5100099,1302.6780078000002,-0.0011787819253438192,0.005309914637684667,0.32460355864762125,0.4142298567444107
2024-03-07,1275.0,1293.099976,1265.550049,1288.150024,1264.719238,2073691,1298.4550111,1302.80100828,0.013493331235247874,0.008235717182395231,0.36039241797027044,0.411407966970192
2024-03-11,1288.150024,1296.300049,1275.5,1289.0,1265.553711,1577732,1297.35250865,1302.9780078,0.000659842397363386,0.007631779411860393,0.3621661572660071,0.4084590153792451
2024-03-12,1295.0,1307.650024,1277.699951,1292.300049,1268.793823,1963068,1296.02750865,1303.10500976,0.0025601621411945885,0.006322107377855548,0.36905273593311794,0.4049149317738041
2024-03-13,1292.300049,1299.400024,1266.300049,1277.199951,1253.968384,2001399,1293.46500865,1303.1960083,-0.011684668751413052,0.00817552491431757,0.3375416848068804,0.39806080781988396
2024-03-14,1272.0,1297.449951,1258.050049,1293.349976,1269.824585,2129097,1293.48750625,1303.12000734,0.012644868164420897,0.009179887005513376,0.3712437351819853,0.3981209839522024
2024-03-15,1293.0,1293.0,1268.5,1282.199951,1258.877441,2499025,1292.580005,1303.20200684,-0.008621042414586055,0.009594611414983757,0.34797573997865383,0.39569361768650957
2024-03-18,1282.0,1287.449951,1268.050049,1272.650024,1249.501221,630807,1291.08500375,1303.7710083,-0.0074480793674589485,0.010123508192007054,0.32804684693777153,0.39169481812406426
2024-03-19,1270.0,1272.650024,1248.900024,1252.25,1229.472168,1243420,1288.1975037500001,1303.8660083,-0.016029563206922948,0.009821815467396324,0.2854758517534699,0.3839713906442821
2024-03-20,1252.0,1272.0,1247.0,1264.300049,1241.303101,1139621,1285.3850037500001,1304.1860083,0.009622718307047196,0.011037721370529207,0.31062202697118524,0.3764485716704673
2024-03-21,1275.0,1287.449951,1270.650024,1282.75,1259.41748,1420041,1284.69250495,1305.2620092799998,0.014593016123501057,0.012792405314167882,0.34912358830128953,0.3745962896750954
2024-03-22,1258.5,1279.900024,1236.099976,1262.650024,1239.683105,2990908,1281.42000735,1305.80200928,-0.015669441434418174,0.013420902674320626,0.30717873659422423,0.36584307828414664
2024-03-26,1262.25,1271.599976,1251.0,1254.349976,1231.533936,2144358,1278.02500615,1306.07100832,-0.006573514308981676,0.011912077747291491,0.28985810484215024,0.3567621967042416
2024-03-27,1258.0,1263.150024,1246.550049,1253.800049,1230.994019,2128854,1275.8025086,1306.15900882,-0.0004384159210124583,0.01181892207438754,0.2887105111104602,0.35081750453058946
2024-03-28,1260.0,1264.949951,1242.0,1248.099976,1225.397705,2436133,1273.40500495,1304.96000736,-0.004546237659303176,0.011692633513271338,0.2768155358774327,0.3444047095268523
2024-04-01,1252.099976,1261.150024,1242.0,1244.550049,1221.912354,1397037,1271.3400086,1303.0980078599998,-0.0028442649373146,0.010151735849909395,0.26940750904267885,0.3388812984254699
2024-04-02,1244.0,1251.949951,1235.099976,1236.800049,1214.303345,1320357,1269.48751225,1301.42600836,-0.006227150130464487,0.009148033263629726,0.25323472352642984,0.3339262780909982
2024-04-03,1240.0,1263.0,1240.0,1255.150024,1232.319458,1819093,1268.655011,1299.9940088399999,0.014836654489815748,0.009226698295221164,0.2915276538365634,0.3316995203312745
2024-04-04,1260.0,1289.0,1246.900024,1279.25,1255.981079,2460669,1268.61500855,1298.47600836,0.01920087283526195,0.010599188635961607,0.341819749681048,0.3315925225748799
2024-04-05,1275.0,1275.949951,1260.199951,1263.400024,1240.419434,1184658,1268.16000975,1295.94600836,-0.01239005354700018,0.011560047665422415,0.3087438448699902,0.3303755008484077
2024-04-08,1270.0,1270.0,1256.099976,1265.150024,1242.137573,686932,1267.86751095,1293.91600836,0.0013851511530444949,0.011540539582324953,0.31239576418011117,0.32959313088486697
2024-04-09,1265.099976,1281.0,1242.75,1251.400024,1228.637695,1198161,1266.03001095,1290.78500982,-0.010868276282781753,0.01230075858360343,0.28370211245773325,0.3246782224886413
2024-04-10,1260.449951,1273.449951,1252.0,1266.300049,1243.266724,1994380,1264.8950134,1289.67000982,0.01190668428499242,0.012893225325913946,0.3147956490398949,0.32164235365153093
2024-04-12,1264.949951,1269.75,1238.0,1242.099976,1219.506836,2887322,1262.38500975,1288.22500982,-0.019110852138962464,0.015087690146259398,0.2642946696713042,0.31492864588884206
2024-04-15,1235.0,1240.650024,1211.0,1218.75,1196.581543,2153147,1259.4625122,1286.2430103,-0.018798789510643954,0.015194001333359918,0.21556768210258603,0.30711160765948486
2024-04-16,1205.0,1213.150024,1191.0,1195.800049,1174.049072,2085459,1254.5850158500002,1283.4860108,-0.01883072902564109,0.011922315164113689,0.16767547111788517,0.2940653775842885
