Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,Daily_Return,Volatility,Close_Scaled,MA20_Scaled
2023-08-21,411.799988,417.350006,411.649994,414.600006,413.717682,3667130,,,,,0.1864580854706488,
2023-08-22,415.0,418.100006,412.75,417.100006,416.212372,3175120,,,0.006029908258129657,,0.19928188565589844,
2023-08-23,417.25,417.950012,414.600006,415.25,414.366302,3067117,,,-0.00443540151855093,,0.18979224274169315,
2023-08-24,418.75,420.0,412.0,412.700012,411.821747,2888478,,,-0.00614085009030696,,0.1767120281069796,
2023-08-25,410.0,411.299988,407.100006,409.700012,408.828125,3299255,,,-0.007269202599393232,,0.16132346788468022,
2023-08-28,411.450012,412.450012,407.649994,408.049988,407.18161,1700987,,,-0.004027395537396394,,0.15285963665393343,
2023-08-29,409.649994,411.899994,407.100006,408.100006,407.231506,1999281,,,0.00012257811903193527,,0.1531162049889998,
2023-08-30,410.0,410.200012,406.649994,407.200012,406.333435,2009091,,,-0.0022053270932811397,0.004505145105006476,0.14849966769943057,
2023-08-31,408.0,410.0,406.450012,408.399994,407.530853,11030976,,,0.0029469105221930914,0.0035813098708835692,0.15465499945698902,
2023-09-01,407.950012,417.75,407.5,416.350006,415.463959,4238065,,,0.019466239267378782,0.009111100468833188,0.19543474560032337,
2023-09-04,418.0,436.5,416.0,434.100006,433.176178,13817324,,,0.042632400010101046,0.017784532795431986,0.2864837269155953,
2023-09-05,435.799988,437.5,430.299988,431.850006,430.930969,8986713,,,-0.005183137454275899,0.01751354505643543,0.27494230674887055,
2023-09-06,433.75,435.549988,425.899994,429.299988,428.386383,6765956,,,-0.005904869664399182,0.017735667594108124,0.2618619382285545,
2023-09-07,429.950012,433.700012,426.75,432.850006,431.928833,4661325,,,0.008269317724742153,0.01744258602425375,0.2800718268229705,
2023-09-08,433.450012,433.450012,429.299988,430.0,429.0849,2874205,,,-0.006584280837459433,0.017964351411721258,0.26545266383466526,
2023-09-11,433.0,437.5,430.100006,434.850006,433.924591,4126657,,,0.011279083720930227,0.017853380708370763,0.29033086697116994,
2023-09-12,437.100006,441.5,426.899994,435.0,434.07428,7272664,,,0.0003449327306666028,0.01746864089531657,0.29110026420516455,
2023-09-13,434.950012,437.950012,431.5,435.700012,434.772797,3722835,,,0.001609222988505854,0.0070863392577720456,0.2946909898112753,
2023-09-14,438.399994,443.25,435.299988,436.450012,435.521179,7447505,,,0.0017213678662924004,0.006621040602012977,0.29853812986685035,
