Date,Open,High,Low,Close,Adj Close,Volume
2023-10-27,379.049988,384.350006,379.049988,382.350006,381.536316,3101406
2023-10-30,384.000000,384.350006,380.399994,382.000000,381.187042,2344372
2023-10-31,383.200012,384.100006,379.149994,381.799988,380.987457,3076768
2023-11-01,383.850006,385.549988,380.149994,380.950012,380.139313,2120976
2023-11-02,383.799988,385.149994,382.100006,383.649994,382.833527,2371365
2023-11-03,386.000000,386.700012,382.649994,383.549988,382.733734,2645764
2023-11-06,386.000000,386.450012,383.000000,384.649994,383.831421,2469968
2023-11-07,384.899994,387.000000,382.850006,383.299988,382.484283,2846089
2023-11-08,384.600006,385.850006,381.500000,382.200012,381.386658,3551026
2023-11-09,383.000000,384.000000,379.700012,380.850006,380.039520,4615563
2023-11-10,380.299988,381.799988,377.000000,379.299988,378.492798,5355350
2023-11-13,382.600006,382.899994,380.000000,381.649994,380.837799,1792951
2023-11-15,385.549988,392.250000,384.250000,391.649994,390.816528,5396259
2023-11-16,391.649994,399.500000,389.299988,397.100006,396.254913,6921788
2023-11-17,398.000000,399.000000,394.500000,395.399994,394.558533,3943464
2023-11-20,393.200012,401.100006,393.200012,400.200012,399.348328,4305248
2023-11-21,402.600006,402.600006,400.049988,400.649994,399.797363,2720124
2023-11-22,402.500000,402.600006,399.100006,400.250000,399.398224,2659291
2023-11-23,400.500000,405.000000,400.500000,402.500000,401.643433,4838680
2023-11-24,402.500000,403.500000,395.549988,396.000000,395.157257,3125283
2023-11-28,397.000000,398.750000,393.100006,396.850006,396.005463,4072657
2023-11-29,398.000000,408.549988,398.000000,406.250000,405.385437,7772043
2023-11-30,406.950012,414.500000,404.049988,413.049988,412.170959,9912979
2023-12-01,413.750000,413.750000,406.500000,407.649994,406.782471,4915213
2023-12-04,412.700012,413.000000,406.750000,407.450012,406.582916,5331236
2023-12-05,407.399994,409.000000,402.100006,404.350006,403.489502,5582684
2023-12-06,406.750000,420.399994,405.950012,418.750000,417.858856,11041035
2023-12-07,420.000000,421.500000,416.649994,418.250000,417.359924,5625276
2023-12-08,418.799988,424.500000,415.000000,422.600006,421.700653,7739561
2023-12-11,420.000000,422.200012,417.250000,420.600006,419.704926,5042121
2023-12-12,420.700012,427.899994,420.149994,422.200012,421.301514,5951682
2023-12-13,423.549988,424.299988,415.000000,419.649994,418.756927,4848408
2023-12-14,423.500000,436.000000,423.250000,434.399994,433.475525,12340688
2023-12-15,436.049988,449.500000,433.500000,446.549988,445.599670,20783617
2023-12-18,446.000000,453.500000,442.000000,445.250000,444.302460,10091036
2023-12-19,445.600006,447.350006,435.000000,438.700012,437.766418,8032347
2023-12-20,442.000000,449.500000,429.350006,431.950012,431.030762,13224971
2023-12-21,428.899994,436.500000,427.200012,434.000000,433.076385,5331504
2023-12-22,435.299988,466.299988,434.000000,462.649994,461.665405,23040407
2023-12-26,454.000000,475.799988,448.350006,470.100006,469.099579,27314322
2023-12-27,468.500000,475.399994,464.100006,470.950012,469.947784,12631496
2023-12-28,472.549988,477.399994,467.649994,469.450012,468.450958,8419978
2023-12-29,470.950012,475.350006,466.100006,471.299988,470.296997,7980570
2024-01-01,473.000000,483.500000,468.299988,477.149994,476.134552,10173639
2024-01-02,478.000000,478.000000,464.299988,469.200012,468.201508,7141257
2024-01-03,463.899994,463.899994,455.000000,455.899994,454.929779,9767182
2024-01-04,457.000000,459.850006,451.399994,452.399994,451.437225,7585168
2024-01-05,455.049988,463.000000,453.500000,456.600006,455.628296,8444565
2024-01-08,457.500000,460.000000,449.049988,450.350006,449.391602,5041443
2024-01-09,458.000000,462.500000,449.950012,450.750000,449.790741,7232524
2024-01-10,451.450012,456.000000,449.000000,453.600006,452.634674,4437338
2024-01-11,454.950012,456.899994,446.700012,448.200012,447.246185,4319409
2024-01-12,455.000000,469.000000,455.000000,465.450012,464.459473,18043367
2024-01-15,511.950012,529.000000,489.149994,494.600006,493.547424,63922132
2024-01-16,495.000000,495.000000,480.500000,485.000000,483.967865,12956246
2024-01-17,475.149994,491.500000,472.000000,482.399994,481.373383,14334466
2024-01-18,482.399994,489.000000,468.399994,482.649994,481.622864,13072462
2024-01-19,488.000000,493.350006,483.600006,485.049988,484.017731,7749310
2024-01-23,478.049988,486.000000,467.049988,469.899994,468.899994,9986168
2024-01-24,471.000000,479.000000,468.049988,478.049988,478.049988,5854375
2024-01-25,478.049988,479.350006,468.549988,470.000000,470.000000,6426490
2024-01-29,470.000000,477.000000,470.000000,473.000000,473.000000,5025650
2024-01-30,474.399994,482.899994,471.500000,472.500000,472.500000,5914007
2024-01-31,472.500000,479.899994,469.000000,478.149994,478.149994,5292240
2024-02-01,477.549988,477.700012,470.600006,471.350006,471.350006,3914060
2024-02-02,475.000000,486.500000,475.000000,483.149994,483.149994,8148111
2024-02-05,483.000000,489.500000,479.149994,482.350006,482.350006,5783302
2024-02-06,484.700012,501.799988,483.100006,499.649994,499.649994,14512019
2024-02-07,500.950012,501.700012,492.549988,495.200012,495.200012,4551767
2024-02-08,495.899994,500.100006,485.100006,488.850006,488.850006,5651920
2024-02-09,490.899994,494.750000,482.750000,490.450012,490.450012,3946894
2024-02-12,491.000000,510.799988,491.000000,501.450012,501.450012,24436750
2024-02-13,503.100006,513.000000,491.700012,511.600006,511.600006,11186788
2024-02-14,503.950012,517.000000,497.049988,514.500000,514.500000,11297328
2024-02-15,516.950012,522.849976,513.049988,518.500000,518.500000,7285388
2024-02-16,522.500000,545.000000,520.950012,543.000000,543.000000,17471322
2024-02-19,545.900024,545.900024,531.349976,535.950012,535.950012,9301379
2024-02-20,535.799988,538.150024,526.250000,531.950012,531.950012,5187063
2024-02-21,535.900024,536.299988,519.500000,521.400024,521.400024,6557787
2024-02-22,522.799988,533.000000,521.450012,531.049988,531.049988,7298241
2024-02-23,535.000000,541.250000,533.299988,536.150024,536.150024,9930497
2024-02-26,536.250000,536.500000,526.049988,532.900024,532.900024,4410318
2024-02-27,534.000000,537.400024,527.549988,531.450012,531.450012,5199630
2024-02-28,530.000000,530.950012,515.000000,517.700012,517.700012,6394528
2024-02-29,517.299988,524.250000,513.200012,518.599976,518.599976,7231382
2024-03-01,522.400024,525.200012,517.549988,519.099976,519.099976,4710315
2024-03-04,522.950012,526.400024,518.549988,520.500000,520.500000,2831185
2024-03-05,517.750000,520.500000,510.649994,513.299988,513.299988,5260774
2024-03-06,513.700012,514.849976,500.000000,513.150024,513.150024,5545961
2024-03-07,513.750000,520.400024,510.500000,515.500000,515.500000,4853991
2024-03-11,517.400024,518.950012,512.299988,514.549988,514.549988,5565756
2024-03-12,512.750000,522.500000,507.750000,510.850006,510.850006,5826380
2024-03-13,513.799988,518.700012,496.799988,504.399994,504.399994,6790240
2024-03-14,501.149994,518.900024,495.149994,517.950012,517.950012,6412736
2024-03-15,514.750000,518.250000,506.399994,517.000000,517.000000,6824543
2024-03-18,518.000000,518.549988,509.000000,510.200012,510.200012,3196980
2024-03-19,509.000000,509.000000,493.149994,494.850006,494.850006,4808693
2024-03-20,496.049988,501.250000,489.200012,493.500000,493.500000,4192672
2024-03-21,499.649994,505.299988,498.450012,500.450012,500.450012,5822290
2024-03-22,489.250000,490.750000,479.549988,487.100006,487.100006,14323251
2024-03-26,486.000000,490.950012,479.049988,479.850006,479.850006,9136673
2024-03-27,479.700012,480.950012,471.250000,472.299988,472.299988,7160334
2024-03-28,476.700012,483.049988,475.299988,480.100006,480.100006,7727575
2024-04-01,483.700012,486.399994,481.549988,484.950012,484.950012,3020504
2024-04-02,481.950012,482.700012,479.600006,481.200012,481.200012,3466327
2024-04-03,480.000000,487.700012,475.950012,483.200012,483.200012,6897258
2024-04-04,485.799988,491.950012,479.600006,487.399994,487.399994,8002023
2024-04-05,486.500000,487.149994,482.549988,485.049988,485.049988,3207172
2024-04-08,490.000000,491.600006,478.200012,479.899994,479.899994,13320385
2024-04-09,483.950012,485.250000,475.200012,475.799988,475.799988,7900625
2024-04-10,477.500000,479.450012,473.100006,477.299988,477.299988,5385767
2024-04-12,475.000000,480.000000,470.000000,470.750000,470.750000,6585023
2024-04-15,466.450012,468.350006,458.200012,459.350006,459.350006,6088236
2024-04-16,453.049988,458.500000,444.799988,448.350006,448.350006,10719712
2024-04-18,452.500000,455.450012,442.850006,444.350006,444.350006,10993129
2024-04-19,440.000000,453.899994,437.000000,452.750000,452.750000,10235053
2024-04-22,452.750000,466.149994,450.000000,462.000000,462.000000,9440870
2024-04-23,466.799988,466.799988,460.200012,462.100006,462.100006,5161356
2024-04-24,463.899994,464.649994,458.600006,459.899994,459.899994,2957584
2024-04-25,458.899994,462.549988,455.799988,461.000000,461.000000,5902545
2024-04-26,461.899994,475.799988,461.600006,464.600006,464.600006,10739147
2024-04-29,467.649994,468.000000,461.600006,462.950012,462.950012,3624970
2024-04-30,463.000000,466.750000,461.500000,462.399994,462.399994,4451478
2024-05-02,462.399994,463.000000,455.450012,457.399994,457.399994,7468638
2024-05-03,460.399994,462.000000,453.200012,457.350006,457.350006,4865313
2024-05-06,458.799988,462.600006,456.000000,458.649994,458.649994,3459063
2024-05-07,461.799988,465.350006,454.000000,463.899994,463.899994,4639264
2024-05-08,465.000000,466.399994,461.299988,463.200012,463.200012,4102840
2024-05-09,461.750000,464.399994,454.049988,455.899994,455.899994,4616742
2024-05-10,456.049988,457.500000,450.299988,451.850006,451.850006,3327357
2024-05-13,451.850006,453.250000,445.000000,451.950012,451.950012,3555804
2024-05-14,452.700012,459.899994,452.200012,456.350006,456.350006,2454710
2024-05-15,456.350006,459.750000,454.649994,458.299988,458.299988,2396712
2024-05-16,462.000000,467.500000,456.100006,464.450012,464.450012,7310736
2024-05-17,464.399994,464.399994,460.049988,461.000000,461.000000,3438410
2024-05-21,463.000000,464.799988,459.700012,460.899994,460.899994,4233724
2024-05-22,462.899994,463.450012,458.850006,461.299988,461.299988,3882942
2024-05-23,462.500000,468.000000,461.750000,465.799988,465.799988,6585666
2024-05-24,467.000000,470.500000,462.000000,463.649994,463.649994,4102763
2024-05-27,462.000000,462.149994,451.600006,452.450012,452.450012,20491879
2024-05-28,454.000000,457.250000,453.100006,456.049988,456.049988,7889063
2024-05-29,454.000000,455.500000,449.500000,450.799988,450.799988,4878018
2024-05-30,449.000000,449.500000,435.100006,436.950012,436.950012,10362284
2024-05-31,437.549988,442.149994,435.500000,438.200012,438.200012,10719002
2024-06-03,450.200012,450.549988,441.549988,444.100006,444.100006,4482212
2024-06-04,445.899994,445.899994,417.000000,438.149994,438.149994,8865366
2024-06-05,439.700012,455.000000,439.049988,451.500000,451.500000,6133714
2024-06-06,454.950012,462.000000,452.600006,461.000000,461.000000,7712784
2024-06-07,470.000000,486.399994,468.299988,484.549988,484.549988,36336220
2024-06-10,488.399994,488.399994,473.350006,475.250000,475.250000,9155876
2024-06-11,479.200012,479.200012,474.350006,476.049988,476.049988,4685857
2024-06-12,478.000000,484.399994,475.549988,476.899994,476.899994,6937558
2024-06-13,480.000000,485.350006,478.149994,482.600006,482.600006,6497966
2024-06-14,485.000000,485.600006,476.200012,477.500000,477.500000,5661298
2024-06-18,481.000000,493.000000,480.049988,491.850006,491.850006,15935492
2024-06-19,492.250000,497.149994,486.750000,495.750000,495.750000,10440142
2024-06-20,497.500000,497.500000,488.250000,490.399994,490.399994,6285563
2024-06-21,497.950012,500.950012,489.100006,490.549988,490.549988,47585588
2024-06-24,490.100006,494.899994,489.450012,490.549988,490.549988,4967259
2024-06-25,490.549988,498.000000,489.299988,496.850006,496.850006,4629105
2024-06-26,496.850006,499.899994,493.799988,495.200012,495.200012,6406045
2024-06-27,492.149994,511.950012,489.200012,510.799988,510.799988,21068569
2024-06-28,512.000000,516.299988,505.850006,514.849976,514.849976,8202916
2024-07-01,517.900024,535.799988,514.099976,527.349976,527.349976,15378764
2024-07-02,529.299988,545.000000,528.299988,538.200012,538.200012,18138484
2024-07-03,541.900024,545.450012,535.500000,539.000000,539.000000,8024692
2024-07-04,541.400024,548.799988,529.099976,530.700012,530.700012,9762316
2024-07-05,531.349976,536.500000,529.450012,535.099976,535.099976,5188045
2024-07-08,535.950012,543.000000,535.000000,541.200012,541.200012,6088180
2024-07-09,544.000000,544.950012,537.599976,541.000000,541.000000,4340722
2024-07-10,541.000000,543.349976,531.750000,535.549988,535.549988,4616874
2024-07-11,536.700012,539.549988,530.000000,534.099976,534.099976,4403809
2024-07-12,545.000000,564.799988,541.549988,560.150024,560.150024,27093021
2024-07-15,566.900024,566.900024,556.150024,559.700012,559.700012,8049739
2024-07-16,561.849976,562.599976,556.400024,559.700012,559.700012,5619516
2024-07-18,556.549988,574.400024,556.349976,573.200012,573.200012,12509893
2024-07-19,579.900024,579.900024,554.700012,557.200012,557.200012,13261745
2024-07-22,521.000000,526.750000,501.549988,505.799988,505.799988,38007284
2024-07-23,508.000000,508.000000,486.350006,500.549988,500.549988,12923816
2024-07-24,502.500000,506.350006,499.850006,500.100006,500.100006,6120138
2024-07-25,496.000000,507.500000,493.299988,506.850006,506.850006,10943945
2024-07-26,510.000000,528.549988,508.500000,524.799988,524.799988,13076998
2024-07-29,528.000000,530.549988,522.849976,524.400024,524.400024,6005777
2024-07-30,524.400024,526.950012,519.750000,521.500000,521.500000,5408263
2024-07-31,521.799988,524.900024,519.450012,522.000000,522.000000,3879254
2024-08-01,523.000000,526.799988,517.500000,521.549988,521.549988,5379876
2024-08-02,515.000000,519.250000,501.000000,502.149994,502.149994,7826114
2024-08-05,490.000000,495.850006,480.250000,485.000000,485.000000,10969040
2024-08-06,489.750000,499.350006,486.600006,489.500000,489.500000,5635792
2024-08-07,498.700012,500.100006,492.649994,497.399994,497.399994,3539913
2024-08-08,494.000000,494.000000,486.350006,487.299988,487.299988,6580285
2024-08-09,495.350006,496.450012,489.649994,491.299988,491.299988,3032974
2024-08-12,491.549988,494.000000,487.399994,489.049988,489.049988,3669234
2024-08-13,489.049988,492.700012,487.149994,490.500000,490.500000,3144709
2024-08-14,493.000000,496.850006,490.450012,495.149994,495.149994,5560878
2024-08-16,501.000000,517.450012,497.950012,516.250000,516.250000,12965570
2024-08-19,516.000000,523.200012,513.700012,519.750000,519.750000,5730702
